Set_Number,Language,Weighted_Average,S_su,S_aa,S_fa,S_va,S_bu,S_pr,S_ac,S_h2,S_ch4,S_IC,S_IN,S_I,X_xc,X_ch,X_pr,X_li,X_su,X_aa,X_fa,X_c4,X_pro,X_ac,X_h2,X_I,S_va_ion,S_bu_ion,S_pro_ion,S_ac_ion,S_hco3_ion,S_nh3,S_cat,S_an,S_gas_h2,S_gas_ch4,S_gas_co2,time
114,Java_BSM,1.036923098,0.012693011,0.004872184,0.116273587,0.013194436,0.017145768,0.013590876,0.178862583,2.15905E-07,0.058773863,0.158245268,0.138478791,0.317509152,0.291945153,0.029822349,0.111405473,0.031820117,0.4350908,1.154164124,0.246655002,0.402445721,0.138838523,0.869790961,0.340103946,25.6133783,0.013168455,0.017114971,0.013562855,0.178582705,0.149972127,0.005424198,0.04,0.02,9.47097E-06,1.746859479,0.011828825,3.461
115,Java_BSM,0.984317893,0.009768327,0.005597123,0.100978751,0.011092427,0.013232818,0.016118884,0.178240241,2.51943E-07,0.062892571,0.145211496,0.127448973,0.347189227,0.277665592,0.023459936,0.084099603,0.02516514,0.456376312,0.981651664,0.226938129,0.469114142,0.125594089,0.739987696,0.300371861,25.64416619,0.011073613,0.013212346,0.016090259,0.178000023,0.138626396,0.005760986,0.04,0.02,1.13783E-05,1.906332394,0.009424099,3.463
116,Java_BSM,1.065667592,0.012408565,0.004127779,0.09790658,0.010887951,0.012668026,0.01394783,0.406387882,2.50105E-07,0.059023301,0.147386692,0.130477429,0.342761404,0.299725068,0.03045136,0.099332009,0.031308946,0.382641077,1.292814949,0.280812116,0.428115091,0.140732364,0.850999496,0.345589578,25.57222284,0.010864868,0.012643528,0.013916869,0.405703221,0.139122587,0.004759535,0.04,0.02,1.10492E-05,1.762705173,0.011818624,3.455
117,Java_BSM,1.077883916,0.016727334,0.005570982,0.091410071,0.011127382,0.012509741,0.020599858,0.383415282,2.23634E-07,0.056894837,0.156820285,0.138715161,0.295578785,0.288342951,0.033064629,0.110211053,0.02968815,0.384005623,1.015668201,0.245568947,0.421844436,0.128100242,0.74752529,0.322685211,25.5955746,0.011102575,0.012484301,0.020551773,0.38273599,0.14759941,0.004819956,0.04,0.02,9.73417E-06,1.682131449,0.013180534,3.459
118,Java_BSM,1.152639244,0.015728046,0.006081819,0.165185527,0.014885619,0.018471247,0.018365345,0.242865274,2.91887E-07,0.054149527,0.167701648,0.145821294,0.334472318,0.30995101,0.035258503,0.136657828,0.039421226,0.422651577,1.26936022,0.238622849,0.48715659,0.120360941,0.832287938,0.289535927,25.57020241,0.014849481,0.018430342,0.018318663,0.242396702,0.157017767,0.004665352,0.04,0.02,1.22503E-05,1.561590117,0.015253195,3.454
119,Java_BSM,72.66272813,0.013825642,0.00668162,5.359070673,1.711356783,2.860619647,3.277288855,13.01130046,0.000157095,0.03659763,0.013285668,0.135760625,0.316029807,0.248636975,0.022892761,0.102808062,0.027264939,0.436198171,0.989030352,0.00821976,0.233011519,0.009025576,0.007031732,0.163004225,25.59276903,0.951094558,1.654474147,1.784017328,7.958223962,0.000568989,1.36592E-05,0.04,0.02,0.008074589,1.20766623,0.018269408,3.459
120,Java_BSM,0.910730175,0.012617884,0.005746692,0.087425917,0.008604769,0.009704316,0.012619511,0.158177161,1.93033E-07,0.051063449,0.13645643,0.110744964,0.315863795,0.29659183,0.025419786,0.098550823,0.028384906,0.357345329,1.104243938,0.233810518,0.499607981,0.15221553,0.656005955,0.341947611,25.67106907,0.008577531,0.009676294,0.01257769,0.157779193,0.125329339,0.002735879,0.04,0.02,8.43626E-06,1.513875392,0.015907434,3.512
121,Java_BSM,1.025655255,0.012711595,0.004696051,0.11769967,0.012005814,0.013018455,0.011410593,0.26892343,1.84156E-07,0.051102743,0.172901399,0.150431152,0.343814417,0.296303058,0.026090571,0.117766754,0.026953323,0.403227605,1.399192633,0.23761008,0.421712031,0.167009399,0.71408957,0.353563629,25.54123169,0.011975282,0.012988255,0.011380211,0.268379905,0.16139621,0.004600591,0.04,0.02,7.86607E-06,1.491598879,0.016435512,3.461
122,Java_BSM,1.33619884,0.015072383,0.008211951,0.136577328,0.016569293,0.019212991,0.0156344,0.948719819,3.29135E-07,0.054273456,0.151902587,0.139557497,0.25778542,0.350569202,0.035007721,0.13461156,0.035250627,0.378093105,1.067157564,0.225797442,0.434594384,0.157511029,0.746098375,0.288338303,25.57555498,0.016521893,0.019162851,0.015587573,0.946562723,0.140622672,0.003805922,0.04,0.02,1.33506E-05,1.528740737,0.01608517,3.46
123,Java_BSM,1.167940664,0.015067861,0.006167553,0.135730444,0.015824318,0.018512169,0.01506757,0.447859706,2.52063E-07,0.057833177,0.162235628,0.146145899,0.349788959,0.293605047,0.033451917,0.101167286,0.037338969,0.382168466,1.153731631,0.223675214,0.371598043,0.142203977,0.867684404,0.314387624,25.53136827,0.015791646,0.018477304,0.015034998,0.447124903,0.153364136,0.005469092,0.04,0.02,1.09505E-05,1.707639822,0.012680316,3.449
124,Java_BSM,1758.92707,0.065490211,0.026992313,5.267370679,3.838836361,4.991378489,2.478833907,8.710164282,0.006612367,2.48394E-05,0.014152902,0.139653668,0.26598611,0.276021316,0.02719224,0.112995298,0.032113474,0.406010839,1.123410203,0.007581365,0.0076455,0.007366088,0.007299963,0.007451632,25.46490508,2.810780335,3.742863274,1.792370188,6.749296244,0.001260687,3.07045E-05,0.04,0.02,0.31768175,0.000784482,0.018485499,3.457
125,Java_BSM,1.012094898,0.014398644,0.005787915,0.084742026,0.010007891,0.011731798,0.015679722,0.343756004,2.37304E-07,0.051971477,0.153596536,0.131778242,0.297098998,0.330810669,0.023712312,0.111456385,0.029950832,0.388235557,1.019081145,0.245228735,0.4087612,0.117584565,0.636765798,0.299916019,25.59397133,0.009980013,0.011701987,0.015633993,0.342994949,0.142469474,0.003688264,0.04,0.02,1.02126E-05,1.524739662,0.015899319,3.466
126,Java_BSM,1.014378773,0.012032151,0.005805153,0.091918154,0.013556651,0.015503724,0.019651069,0.151318033,1.99253E-07,0.050671952,0.152196674,0.127100164,0.368775822,0.340126777,0.029842,0.103105552,0.027136592,0.44882153,1.289395386,0.254333856,0.411904469,0.12563666,0.683987382,0.321394799,25.59374986,0.013517989,0.01546339,0.019592394,0.150975049,0.140927425,0.003476698,0.04,0.02,8.61328E-06,1.491133957,0.016104865,3.475
127,Java_BSM,1.155602946,0.015190116,0.007319746,0.128156248,0.018137169,0.01989581,0.014239093,0.271487266,2.80698E-07,0.064233218,0.139537718,0.121424825,0.282522995,0.341590114,0.04028369,0.119873006,0.035500122,0.422699772,1.188384169,0.231914324,0.489670578,0.156612936,0.961939157,0.347937337,25.48614114,0.018100993,0.019859612,0.014209356,0.271056957,0.132153103,0.004697716,0.04,0.02,1.18203E-05,1.856660405,0.01054409,3.459
128,Java_BSM,1.00566844,0.014605562,0.005042449,0.107106266,0.010741659,0.010722099,0.01524761,0.217551911,2.58152E-07,0.054462963,0.152185844,0.129209825,0.32071116,0.297605051,0.031625559,0.111000348,0.030456607,0.37455412,1.123134431,0.269516123,0.462703207,0.156120979,0.659907377,0.292928168,25.5176924,0.010713413,0.01069638,0.015205632,0.217097264,0.141737776,0.003825246,0.04,0.02,1.10635E-05,1.593294657,0.01492704,3.458
129,Java_BSM,0.937015853,0.00928875,0.003580192,0.081541402,0.007632793,0.00874347,0.012288752,0.286606897,1.80242E-07,0.060973232,0.159308015,0.143799284,0.311468353,0.269671846,0.023825625,0.087519144,0.021662538,0.367507446,1.096102057,0.234811434,0.440344848,0.139649189,0.65861703,0.330158232,25.57509851,0.007620371,0.00873049,0.012267811,0.28623626,0.15236359,0.006761615,0.04,0.02,8.25654E-06,1.865814718,0.009942781,3.447
130,Java_BSM,1.581537362,0.011689165,0.004801121,0.112866924,0.013646785,0.015152909,0.019562981,2.025229557,2.50173E-07,0.061720046,0.138814084,0.149551603,0.336644793,0.353410917,0.026661186,0.111907518,0.034004629,0.507838956,1.199822167,0.216377901,0.378263347,0.133805864,0.7213558,0.319002192,25.64844013,0.013620352,0.015126137,0.019523306,2.022112339,0.131669492,0.005951521,0.04,0.02,1.11271E-05,1.851670333,0.010219819,3.459
131,Java_BSM,1.028990399,0.011264512,0.004132971,0.127664418,0.014078788,0.016720462,0.01519752,0.150576986,2.16024E-07,0.059053858,0.160974809,0.140550913,0.315853056,0.318888697,0.030070143,0.101739327,0.02590146,0.400160962,1.322731841,0.21954565,0.383713176,0.15324157,0.834774718,0.348821843,25.54461665,0.014050707,0.016690042,0.015165783,0.15033833,0.152456007,0.00543787,0.04,0.02,9.43866E-06,1.75046676,0.012178489,3.471
132,Java_BSM,0.953542588,0.010807411,0.00489095,0.071013642,0.011237024,0.013878028,0.011266078,0.141315702,2.10312E-07,0.05328186,0.168757151,0.146094441,0.397415747,0.292956145,0.02631067,0.086463792,0.023465669,0.383303143,1.258917731,0.238347648,0.426279781,0.117358452,0.813182774,0.27886759,25.70319246,0.011211509,0.013849284,0.011239295,0.141060708,0.158661685,0.004987242,0.04,0.02,9.38212E-06,1.601730845,0.014442212,3.468
133,Java_BSM,1.163330187,0.010492476,0.005408684,0.102003255,0.012531315,0.015770714,0.021867858,0.571777235,2.79227E-07,0.060952992,0.13526962,0.120842731,0.300646939,0.32493138,0.034876501,0.128991605,0.034020299,0.444033384,1.333494864,0.270134847,0.390145485,0.127995136,0.649703531,0.284067926,25.58439729,0.012503512,0.015738797,0.021817059,0.570769097,0.127351982,0.00421856,0.04,0.02,1.21634E-05,1.803065255,0.011317945,3.467
134,Java_BSM,0.93453786,0.009354887,0.005903312,0.094296442,0.012187519,0.01388742,0.010035658,0.153380755,1.62813E-07,0.05599615,0.136510816,0.113231004,0.327330821,0.335213643,0.028730655,0.091986723,0.02621699,0.404371918,1.136041695,0.246044841,0.411253404,0.150185203,0.638369432,0.372673689,25.6157924,0.012155773,0.013854422,0.010008289,0.153063233,0.127221293,0.003383167,0.04,0.02,7.16239E-06,1.667511827,0.013283264,3.468
135,Java_BSM,0.955680489,0.015111718,0.005565458,0.089104668,0.010435754,0.012161879,0.012013536,0.16272945,1.94176E-07,0.047949881,0.13664505,0.108816614,0.345087296,0.340052904,0.032624083,0.094391232,0.034042457,0.408208548,1.22577781,0.241021334,0.450679614,0.147211908,0.699515543,0.353223941,25.5221081,0.010397004,0.01212068,0.011966834,0.162249121,0.123749738,0.002298795,0.04,0.02,8.15279E-06,1.383194791,0.018410677,3.454
136,Java_BSM,1.070502166,0.014238168,0.005912124,0.095504601,0.012513124,0.015052397,0.019213414,0.393390053,2.10911E-07,0.055832272,0.152444684,0.134186582,0.350748553,0.332743662,0.025451912,0.087254481,0.028652752,0.345972403,1.003351935,0.270518079,0.417379186,0.113226612,0.706983337,0.315879884,25.60063629,0.012484316,0.015020787,0.019167102,0.392670327,0.143205594,0.004519858,0.04,0.02,9.26525E-06,1.661048885,0.013210545,3.451
137,Java_BSM,0.916917306,0.009039951,0.004043423,0.101932076,0.010073487,0.011717674,0.012965692,0.157350115,1.72878E-07,0.048482894,0.164193942,0.138785923,0.379161735,0.255874959,0.024336176,0.095285586,0.024385934,0.460055297,1.180194515,0.215214308,0.372580195,0.109952252,0.632771807,0.324650209,25.64770556,0.01004526,0.011687721,0.012927653,0.156999682,0.152233495,0.003862043,0.04,0.02,7.57803E-06,1.440288089,0.017100481,3.455
138,Java_BSM,0.981178249,0.012412008,0.004330682,0.085492758,0.012571317,0.015317068,0.01735808,0.132112507,2.58477E-07,0.05367204,0.136339965,0.110895103,0.282926525,0.351027615,0.030258905,0.101854795,0.026783964,0.377793633,1.38841051,0.274074864,0.390321509,0.135469731,0.694347378,0.315819057,25.52913421,0.012533238,0.015274743,0.017303032,0.131794442,0.125665053,0.002860094,0.04,0.02,1.1083E-05,1.57069563,0.015251387,3.458
139,Java_BSM,0.921399628,0.010122459,0.003600982,0.084365078,0.009398461,0.010599393,0.016781562,0.114943655,2.05788E-07,0.054043686,0.161644417,0.138927842,0.312642698,0.307627671,0.023178619,0.095933721,0.025028429,0.41367563,1.262179251,0.233460994,0.348563202,0.128096141,0.761601002,0.269609075,25.67598572,0.009377364,0.010577689,0.016742121,0.114738611,0.152078281,0.004795455,0.04,0.02,9.30228E-06,1.63911213,0.013690727,3.467
140,Java_BSM,1.023905775,0.013374121,0.005226935,0.0968189,0.015081831,0.0168434,0.012741766,0.127812127,2.88649E-07,0.058864066,0.136776116,0.113952516,0.356470838,0.367329392,0.026691527,0.115527824,0.03437498,0.390589241,1.129171789,0.230323823,0.375565195,0.153147068,0.95004004,0.310789232,25.52232517,0.015045091,0.01680597,0.012709267,0.127564683,0.128034276,0.003633614,0.04,0.02,1.24367E-05,1.728328555,0.01249159,3.464
141,Java_BSM,1479.439031,0.014841381,0.006997842,5.360759575,4.812828318,4.907392204,2.377753862,10.30405241,0.0055342,3.76143E-06,0.01606076,0.133750015,0.24183416,0.225824969,0.024740138,0.112932992,0.028660116,0.39197881,1.176208617,0.007051283,0.007500909,0.006943117,0.007315208,0.00751173,25.5131406,2.933949318,3.098013405,1.423316162,6.829838052,0.000849547,1.67969E-05,0.04,0.02,0.265637268,0.000118722,0.021809994,3.462
142,Java_BSM,0.912363277,0.009978469,0.00521851,0.085233093,0.009569891,0.01050745,0.009528083,0.201983534,1.64109E-07,0.05198936,0.159570757,0.137172993,0.398634451,0.266749302,0.024088233,0.085605465,0.024574971,0.368180886,0.912931655,0.243133487,0.421099103,0.135424918,0.645495288,0.326623708,25.5843719,0.009546714,0.010484236,0.009503922,0.20159476,0.149427449,0.004398759,0.04,0.02,7.4549E-06,1.582027831,0.014519017,3.453
143,Java_BSM,1.13229902,0.015680322,0.007194678,0.128026221,0.013475798,0.014336121,0.018803513,0.333580937,2.89159E-07,0.057547426,0.146786483,0.125991989,0.325891604,0.33550542,0.03226111,0.128648534,0.03423024,0.455820879,1.445149958,0.238488324,0.467216499,0.134448489,0.737580334,0.355137403,25.56541256,0.013440443,0.01430181,0.018751862,0.332885391,0.136730454,0.003738234,0.04,0.02,1.18485E-05,1.632380028,0.014344988,3.482
144,Java_BSM,1.087293075,0.015964905,0.004857804,0.132900046,0.013986809,0.016031211,0.017787192,0.311879748,1.97961E-07,0.05541065,0.17139819,0.152830849,0.337143173,0.305984772,0.030641557,0.099966988,0.029844224,0.406313242,1.22104881,0.230452592,0.329934903,0.117194375,0.806378056,0.290702412,25.66220092,0.013957719,0.016000797,0.017748459,0.311364287,0.161960485,0.005679026,0.04,0.02,8.7153E-06,1.650939984,0.013495492,3.459
145,Java_BSM,1.040490185,0.009267075,0.005489275,0.076941213,0.010661278,0.012853339,0.010860689,0.454683365,2.11503E-07,0.059945689,0.15635229,0.142016651,0.36355397,0.30571987,0.02532056,0.099914634,0.02332862,0.411069463,1.095699023,0.248811004,0.3902567,0.144517247,0.68811635,0.327494963,25.66443606,0.010641763,0.012831878,0.010839873,0.454021996,0.148726487,0.005967128,0.04,0.02,9.53422E-06,1.814750528,0.010912833,3.47
146,Java_BSM,1.059318396,0.00970324,0.005431983,0.133225512,0.011996175,0.014441424,0.021005794,0.186492731,2.42547E-07,0.058572069,0.141157393,0.119208691,0.349829201,0.321705852,0.031749981,0.140718351,0.038308132,0.480100703,1.247737082,0.26299616,0.374595089,0.1353808,0.883320178,0.326025521,25.55408829,0.01196702,0.014409408,0.020952342,0.186132524,0.132155277,0.003809842,0.04,0.02,1.03425E-05,1.707613217,0.012859058,3.467
147,Java_BSM,1487.861469,0.086534841,0.046015077,5.419870368,4.123914477,5.428700743,2.053568922,8.770686598,0.005591511,7.14132E-08,0.01602264,0.119848733,0.255058327,0.270624771,0.02902327,0.108658337,0.031360771,0.485885338,1.144380405,0.007211713,0.007227486,0.007274062,0.007340019,0.00732131,25.51546819,2.588594131,3.523019982,1.266804581,5.961895665,0.000911253,1.62508E-05,0.04,0.02,0.266547776,2.24383E-06,0.021662394,3.456
148,Java_BSM,1.149958722,0.01083975,0.007876234,0.137929793,0.015002589,0.01589949,0.018705812,0.41829859,2.32188E-07,0.061131162,0.146583788,0.130430532,0.324111662,0.295585864,0.037650711,0.116068515,0.02993833,0.475858888,1.216782034,0.227448931,0.411878394,0.138350773,0.794475983,0.363701684,25.51997701,0.014971909,0.015869832,0.01866576,0.417618822,0.13864049,0.004926215,0.04,0.02,1.00005E-05,1.794454923,0.011350384,3.469
149,Java_BSM,1.056552633,0.010579653,0.005989818,0.102150098,0.015797883,0.016712769,0.016684271,0.250776221,2.36655E-07,0.056923276,0.152582245,0.132189353,0.360825654,0.315264271,0.024355882,0.107386739,0.028095669,0.423695104,1.19646569,0.233399337,0.41181744,0.139273129,0.77249962,0.269507609,25.59695101,0.015761963,0.016678104,0.016644551,0.250323079,0.143442348,0.004506448,0.04,0.02,1.03172E-05,1.684773957,0.013065457,3.465
150,Java_BSM,0.896474121,0.010039012,0.004043836,0.107913251,0.011113471,0.012163107,0.016369196,0.079911341,2.03773E-07,0.053462171,0.140781184,0.115739327,0.368758829,0.245892915,0.022554025,0.078884061,0.023413237,0.45582975,0.959137702,0.22483802,0.333101756,0.12364121,0.829804501,0.260067391,25.73436124,0.011083474,0.012133158,0.016322937,0.079739917,0.130877598,0.003340415,0.04,0.02,9.10352E-06,1.60871204,0.01416837,3.452
151,Java_BSM,1.011935851,0.013856409,0.004918499,0.104494103,0.013654521,0.013784362,0.021703125,0.093689732,2.33924E-07,0.055135767,0.134187302,0.108816827,0.356210919,0.36042365,0.032794522,0.123781852,0.028701075,0.427466698,1.33441623,0.263624269,0.401134515,0.129509964,0.80762822,0.310156174,25.60811005,0.01361488,0.013747856,0.021637158,0.093473552,0.124085958,0.002925299,0.04,0.02,1.00797E-05,1.618955773,0.014434283,3.461
152,Java_BSM,1.094887836,0.011309828,0.00614944,0.078145845,0.012136748,0.013503513,0.014019063,0.551486507,2.02859E-07,0.057483246,0.157840136,0.143667624,0.348030607,0.255147957,0.021768407,0.099734868,0.025543512,0.460626148,0.945165025,0.267389746,0.383260629,0.160212857,0.771639543,0.346228898,25.65842622,0.012112084,0.013478481,0.013989233,0.550595893,0.149337464,0.005459011,0.04,0.02,9.05363E-06,1.728541422,0.012163789,3.45
153,Java_BSM,1.031120546,0.013563321,0.006004475,0.096082782,0.012417547,0.014120997,0.021623145,0.172767193,2.61378E-07,0.059219724,0.139739443,0.117984797,0.310168458,0.293591524,0.03244652,0.113228763,0.031005611,0.37858359,1.090179958,0.238199601,0.412117349,0.142718432,0.768781173,0.336045997,25.52640746,0.01238824,0.014090596,0.021569713,0.172443149,0.131069993,0.003879563,0.04,0.02,1.1302E-05,1.743011283,0.012389614,3.476
154,Java_BSM,0.89019823,0.011575705,0.004452493,0.088374474,0.00840825,0.010142991,0.011545472,0.180206003,2.09748E-07,0.05666922,0.138869327,0.117371127,0.347120595,0.237657383,0.020736894,0.085475301,0.021001549,0.392869452,1.19651743,0.226456288,0.42022588,0.112930854,0.750769404,0.276701855,25.66561838,0.008388806,0.010121594,0.011517517,0.17987482,0.130417271,0.003936269,0.04,0.02,9.56649E-06,1.729078922,0.012099708,3.472
155,Java_BSM,1195.905067,0.04857989,0.022900076,5.3391976,4.330097964,5.262554255,2.529450821,9.526613099,0.004497404,0.000484507,0.018869734,0.135137913,0.277717518,0.225655197,0.030162442,0.113924424,0.030337899,0.371813984,1.139260478,0.007167446,0.007477224,0.007092117,0.00732199,0.014394137,25.47644477,2.807776292,3.521340876,1.613445189,6.658850521,0.001167744,2.00449E-05,0.04,0.02,0.210078915,0.015020357,0.025360406,3.479
156,Java_BSM,1.064359252,0.013524131,0.005307469,0.104674293,0.01226449,0.013776479,0.016413101,0.385255257,2.19456E-07,0.055772963,0.164696901,0.146430601,0.293665113,0.282612725,0.026669268,0.109331016,0.025691704,0.415753208,1.050303785,0.221066156,0.488712372,0.130693497,0.688373095,0.298582287,25.57411756,0.012237205,0.013748521,0.016374868,0.384574117,0.155031778,0.005098242,0.04,0.02,9.52937E-06,1.646268737,0.01381446,3.47
157,Java_BSM,1976.716053,0.130879461,0.047737133,5.363398287,4.943159283,4.901946957,2.245954993,9.755162232,0.007395873,2.75747E-05,0.011637184,0.1381035,0.264476082,0.240967902,0.03022771,0.125767104,0.036807775,0.380737115,1.224157424,0.007254234,0.007668863,0.00755221,0.007736512,0.007803368,25.46842206,3.253700661,3.32661396,1.45490421,6.906560265,0.000749926,2.13896E-05,0.04,0.02,0.359929199,0.000878258,0.015616657,3.47
158,Java_BSM,1.029514047,0.012245964,0.005558351,0.104432879,0.013969334,0.015294334,0.01565294,0.257628245,2.22898E-07,0.062465815,0.130633442,0.112433116,0.313974395,0.27897556,0.032039192,0.100805033,0.025679091,0.44415405,1.235335775,0.216899509,0.419316482,0.149058504,0.755819276,0.337576184,25.62085758,0.013941579,0.015266615,0.015620376,0.257221477,0.123745343,0.004366047,0.04,0.02,9.88824E-06,1.870754541,0.009852099,3.476
